GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.workspace.service,RepositoryStateGuard.OperationCheck,0,12,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.workspace.service,ExternalGitSyncService.ExternalPushRejectedException,0,4,0,0,0,2,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.workspace.service,GitNativeSyncIntegrationService.WorkspaceMergeState,0,6,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.workspace.service,RepositoryStateGuard,0,86,0,14,0,20,0,9,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.workspace.service,ExternalGitSyncService,92,550,34,44,18,144,27,29,0,17
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.workspace.service,WorkspaceContext,0,20,0,0,0,2,0,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.workspace.service,WorkspaceProjectionService,45,342,5,9,16,85,5,15,0,13
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.workspace.service,SystemRepositoryService,0,109,0,4,0,34,0,9,0,7
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.workspace.service,UserWorkspaceState,5,122,1,3,1,37,1,21,0,20
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.workspace.service,ExternalGitSyncService.ExternalSyncStatus,0,21,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.workspace.service,WorkspaceManager,398,796,46,44,88,210,41,40,10,26
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.workspace.service,SyncIntegrationService.DivergedStrategy,0,21,0,0,0,4,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ApqcHierarchyService,135,53,17,3,24,13,10,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,EnrichedImpactService,26,238,2,8,4,52,2,7,0,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ArchitectureGraphQueryServiceImpl.Direction,0,21,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ArchitecturePatternService,25,491,12,42,4,92,11,22,0,6
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ArchitecturePatternService.PatternStep,0,20,0,0,0,2,0,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ExplanationTraceService,119,337,31,19,19,61,25,9,2,7
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,CommitIndexService,104,320,5,17,35,68,6,21,2,14
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ArchitectureGapService,36,571,17,43,6,116,14,26,0,10
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ArchitectureRecommendationService,33,347,8,22,10,76,8,12,0,5
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ArchitectureReportService,266,1348,46,110,38,261,42,46,0,10
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ArchitectureGraphQueryServiceImpl.TraversalResult,0,15,0,0,0,6,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ArchitectureSummaryService,67,270,9,9,7,57,11,12,3,11
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,LayerRepresentativeSelector,0,25,0,8,0,8,0,6,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ArchitectureImpactSelector.ScoredElement,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ArchitectureImpactSelector,3,512,9,59,0,86,9,42,0,17
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ScoringTraceSelector,7,200,3,17,2,45,2,12,0,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,DerivedMetadataService,42,164,3,17,9,39,5,11,2,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,RequirementArchitectureViewService,0,42,0,4,0,10,0,5,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ImpactEndpointSelector,2,134,3,21,0,29,3,12,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ImpactEndpointSelector.new Record() {...},0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ArchitectureGraphQueryServiceImpl,62,961,23,84,13,197,19,55,0,20
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.architecture.service,ArchitecturePatternService.PatternTemplate,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.controller,DocumentImportController,371,182,33,17,87,47,27,13,5,10
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.controller,DocumentImportController.ConfirmedCandidate,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.controller,DocumentImportController.BoundedText,9,0,0,0,1,0,1,0,1,0
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.controller,DocumentImportController.ConfirmCandidatesRequest,0,12,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.provenance.controller,DocumentImportExceptionHandler,18,29,1,3,2,6,3,3,2,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.relations.model,RelationHypothesis,16,95,1,1,4,29,5,26,4,26
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.relations.model,RequirementCoverage,0,39,0,0,0,15,0,8,0,8
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.relations.model,RelationEvidence,55,32,1,1,16,10,17,8,16,8
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.relations.model,RelationProposal,11,114,2,4,3,37,5,28,3,27
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.model,FloatArrayConverter,0,68,0,8,0,13,0,7,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.repository,TaxonomyRelationRepository,25,0,0,0,5,0,5,0,5,0
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,SchemaContractMigration,223,428,32,28,58,105,29,24,4,19
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,RateLimitFilter.WindowCounter,25,30,3,3,6,6,2,3,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,TaxonomyAnalysisConfigurer,61,0,4,0,7,0,4,0,2,0
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,OpenApiConfig,0,257,0,0,0,36,0,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,HibernateSearchAnalysisConfigurer,0,44,0,0,0,7,0,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,ExportConfig,2,103,1,8,1,27,1,19,0,13
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,WebMvcConfig,0,75,0,0,0,13,0,4,0,4
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,SpringContextHolder,0,17,0,2,0,7,0,4,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,DslAnalyzer,0,18,0,0,0,4,0,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,I18nConfig,0,39,0,0,0,9,0,5,0,5
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,VersionModelAdvice,0,6,0,0,0,2,0,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,CsvKeywordAnalyzer,0,24,0,0,0,5,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,SchemaContractMigration.IndexDefinition,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,SchemaContractMigration.TableRef,0,12,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,RateLimitFilter,17,102,6,14,3,27,5,11,0,6
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,TaxonomyHealthIndicator,1,73,1,1,0,15,1,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.shared.config,GlobalExceptionHandler,35,153,2,2,4,26,3,5,1,5
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.portfolio.workbench,ArchitectureWorkbenchDtos.Projection,6,78,3,3,0,5,3,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.portfolio.workbench,ArchitectureWorkbenchDtos.RelationMetadata,47,0,0,0,2,0,2,0,2,0
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.portfolio.workbench,ArchitectureWorkbenchService,109,265,18,18,19,52,18,8,1,7
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.portfolio.workbench,ArchitectureWorkbenchDtos.ElementMetadata,51,0,0,0,1,0,1,0,1,0
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.portfolio.workbench,ArchitecturePdfRenderer,57,746,16,23,8,134,16,20,0,14
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.portfolio.workbench,ArchitectureWorkbenchController,0,175,1,3,0,45,1,10,0,9
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.portfolio.workbench,ArchitectureWorkbenchController.RequestScope,0,9,0,0,0,1,0,1,0,1
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.portfolio.repository,ProjectRequirementVersionRepository,2,17,2,2,1,3,2,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.controller,ArchiMateImportController,43,89,2,6,6,19,1,8,0,5
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.controller,ApiController,29,25,2,2,5,9,2,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.controller,TaxonomyController,0,19,0,0,0,6,0,2,0,2
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.catalog.controller,ImportApiController,49,93,3,5,9,24,3,6,0,5
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.preferences,PreferencesStorageConfig,0,15,0,0,0,4,0,3,0,3
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.preferences,PreferencesService,40,308,8,8,9,63,7,14,1,12
Taxonomy Aggregate Coverage/taxonomy-app,com.taxonomy.search.service,SearchFacade,4,90,0,0,1,19,1,8,1,8
